55 1530590498.101155 52826 443 192.168.1.10 13.33.235.88 0.797759 tcp 443 OTH 443 399 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0 19 0.000000 0.000000 0.000000 1.000000 0.000000 0.052632 0.000000 0.000000
56 1530590498.788950 58414 443 192.168.1.10 172.217.31.194 0.048243 tcp 443 OTH 46 46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0 20 0.000000 0.000000 0.000000 1.000000 0.000000 0.050000 0.000000 0.000000
57 1530590498.789036 38140 443 192.168.1.10 157.240.16.6 0.109379 tcp 443 OTH 39 39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0 21 0.000000 0.000000 0.000000 1.000000 0.000000 0.047619 0.000000 0.000000
58 1530590498.789079 58408 443 192.168.1.10 172.217.31.194 0.048103 tcp 443 OTH 46 46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 9 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.888889 1 22 1.000000 0.000000 0.000000 0.954545 0.000000 0.045455 0.000000 0.000000
59 1530590499.217616 47976 443 192.168.1.10 172.217.163.206 5.836238 tcp 443 OTH 835 459 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0 23 0.000000 0.000000 0.000000 1.000000 0.000000 0.043478 0.000000 0.000000
60 1530590499.789591 46706 443 192.168.1.10 31.13.92.2 0.203040 tcp 443 OTH 39 39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0 24 0.000000 0.000000 0.000000 1.000000 0.000000 0.041667 0.000000 0.000000
61 1530590500.549233 43080 443 192.168.1.10 151.101.156.133 3.597137 tcp 443 SF 395 3954 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0 25 0.000000 0.000000 0.000000 1.000000 0.000000 0.040000 0.000000 0.000000
62 1530590500.549277 43076 443 192.168.1.10 151.101.156.133 3.619927 tcp 443 OTH 945 1019 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 7 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.857143 1 26 1.000000 0.000000 0.000000 0.961538 0.000000 0.038462 0.000000 0.000000
63 1530590500.790261 52546 443 192.168.1.10 52.222.176.21 0.070939 tcp 443 OTH 46 46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0 27 0.000000 0.000000 0.000000 1.000000 0.000000 0.037037 0.000000 0.000000
64 1530590501.791019 50098 443 192.168.1.10 118.214.109.166 0.006623 tcp 443 OTH 46 46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0 28 0.000000 0.000000 0.000000 1.000000 0.000000 0.035714 0.000000 0.000000
